yr	type	reportingCountry	partnerCountry	commodity	TradeValue
2011	Export	Viet Nam	CAN	Ceramic products	3723600
2011	Import	Viet Nam	CAN	Glass and glassware	58783
2011	Export	Viet Nam	CAN	Glass and glassware	3200631
2011	Import	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	11069651
2011	Export	Viet Nam	CAN	"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals cladwith precious metal, and articles thereof; imitation jewellery; coin"	1500353
2011	Import	Viet Nam	CAN	Iron and steel	16718783
2011	Export	Viet Nam	CAN	Iron and steel	405688
2011	Import	Viet Nam	CAN	Articles of iron or steel	7528290
2011	Export	Viet Nam	CAN	Articles of iron or steel	22399085
2011	Import	Viet Nam	CAN	Copper and articles thereof	30702
2011	Export	Viet Nam	CAN	Copper and articles thereof	4272673
2011	Import	Viet Nam	CAN	Nickel and articles thereof	10750592
2011	Import	Viet Nam	CAN	Aluminum and articles thereof	1863537
2011	Export	Viet Nam	CAN	Aluminum and articles thereof	3253539
2011	Import	Viet Nam	CAN	Lead and articles thereof	1133443
2011	Import	Viet Nam	CAN	Zinc and articles thereof	4570623
2011	Import	Viet Nam	CAN	Tin and articles thereof	5060
2011	Import	Viet Nam	CAN	Other base metals; cermets; articles thereof	14005
2011	Import	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	875595
2011	Export	Viet Nam	CAN	"Tools, implements, cutlery, spoons and forks, of base metal; parts thereof of base metal"	3107163
2011	Import	Viet Nam	CAN	Miscellaneous articles of base metal	1853381
2011	Export	Viet Nam	CAN	Miscellaneous articles of base metal	822926
2011	Import	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	37261556
2011	Export	Viet Nam	CAN	"Nuclear reactors, boilers, machinery and mechanical appliances; parts thereof"	44203026
2011	Import	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	11218536
2011	Export	Viet Nam	CAN	"Electrical machinery and equipment and parts thereof; sound recorders and reproducers, television image and sound recorders and reproducers, and parts and accessories of such articles"	37105787
2011	Import	Viet Nam	CAN	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	2279
2011	Export	Viet Nam	CAN	"Railway or tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds"	224613
2011	Import	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	7555678
2011	Export	Viet Nam	CAN	"Vehicles other than railway or tramway rolling-stock, and parts and accessories thereof"	28426592
2011	Import	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	854565
2011	Export	Viet Nam	CAN	"Aircraft, spacecraft, and parts thereof"	409042
2011	Import	Viet Nam	CAN	"Ships, boats and floating structures"	59515
2011	Import	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	5786908
2011	Export	Viet Nam	CAN	"Optical, photographic, cinematographic, measuring, checking, precision, medical or surgical instruments and apparatus; parts and accessories thereof"	8096141
2011	Import	Viet Nam	CAN	Clocks and watches and parts thereof	60539
2011	Export	Viet Nam	CAN	Clocks and watches and parts thereof	4658
2011	Export	Viet Nam	CAN	Musical instruments; parts and accessories of such articles	55487
2011	Import	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	767330
2011	Export	Viet Nam	CAN	"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, not elsewhere specified or included; illuminated signs, illuminated name-plates and the like; prefabricated buildings"	93425173
2011	Import	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	168034
2011	Export	Viet Nam	CAN	"Toys, games and sports requisites; parts and accessories thereof"	9137194
2011	Import	Viet Nam	CAN	Miscellaneous manufactured articles	78129
2011	Export	Viet Nam	CAN	Miscellaneous manufactured articles	2628666
2011	Export	Viet Nam	CAN	"Works of art, collectors' pieces and antiques"	28868
2011	Import	Viet Nam	CAN	Commodities not specified according to kind	557458
2011	Export	Viet Nam	CAN	Commodities not specified according to kind	370922
2008	Export	Viet Nam	JPN	Live animals; animal products	785410
2008	Import	Viet Nam	JPN	Meat and edible meat offal	395059
2008	Export	Viet Nam	JPN	Meat and edible meat offal	93350
2008	Import	Viet Nam	JPN	"Fish and crustaceans, molluscs and other acquatic invertebrates"	55393886
2008	Export	Viet Nam	JPN	"Fish and crustaceans, molluscs and other acquatic invertebrates"	652964673
2008	Import	Viet Nam	JPN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	610685
2008	Export	Viet Nam	JPN	"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included"	871125
2008	Import	Viet Nam	JPN	"Products of animal origin, not elsewhere specified or included"	1407376
2008	Export	Viet Nam	JPN	"Products of animal origin, not elsewhere specified or included"	629129
2008	Import	Viet Nam	JPN	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	98853
2008	Export	Viet Nam	JPN	"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage"	8191437
2008	Import	Viet Nam	JPN	Edible vegetables and certain roots and tubers	881809
2008	Export	Viet Nam	JPN	Edible vegetables and certain roots and tubers	19956251
2008	Import	Viet Nam	JPN	Edible fruit and nuts; peel of citrus fruit or melons	22805
2008	Export	Viet Nam	JPN	Edible fruit and nuts; peel of citrus fruit or melons	8856310
2008	Import	Viet Nam	JPN	"Coffee, tea, maté and spices"	2994725
2008	Export	Viet Nam	JPN	"Coffee, tea, maté and spices"	138122291
2008	Import	Viet Nam	JPN	Cereals	79245
2008	Export	Viet Nam	JPN	Cereals	6810727
2008	Import	Viet Nam	JPN	Products of the milling industry; malt; starches; inulin; wheat gluten	7132491
2008	Export	Viet Nam	JPN	Products of the milling industry; malt; starches; inulin; wheat gluten	4079456
2008	Import	Viet Nam	JPN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	4320258
2008	Export	Viet Nam	JPN	"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal plants; straw and fodder"	3451965
2008	Import	Viet Nam	JPN	"Lac; gums, resins and other vegetable saps and extracts"	259540
2008	Export	Viet Nam	JPN	"Lac; gums, resins and other vegetable saps and extracts"	15498
2008	Export	Viet Nam	JPN	Vegetable plaiting materials; vegetable products not elsewhere specified or included	326104
2008	Import	Viet Nam	JPN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	4596182
2008	Export	Viet Nam	JPN	Animal or vegetable fats and oils and their cleavage products; prepared edible fats; animal or vegetable waxes	20202565
2008	Import	Viet Nam	JPN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	972023
2008	Export	Viet Nam	JPN	"Preparations of meat, of fish or of crustaceans, molluscs or other aquatic invertebrates"	177491456
2008	Import	Viet Nam	JPN	Sugars and sugar confectionery	360961
2008	Export	Viet Nam	JPN	Sugars and sugar confectionery	2177457
2008	Import	Viet Nam	JPN	Cocoa and cocoa preparations	53710
2008	Import	Viet Nam	JPN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	1932804
2008	Export	Viet Nam	JPN	"Preparations of cereals, flour, starch or milk; pastrycooks' products"	18782451
2008	Import	Viet Nam	JPN	"Preparations of vegetables, fruit, nuts or other parts of plants"	100830
2008	Export	Viet Nam	JPN	"Preparations of vegetables, fruit, nuts or other parts of plants"	14094717
2008	Import	Viet Nam	JPN	Miscellaneous edible preparations	4686941
2008	Export	Viet Nam	JPN	Miscellaneous edible preparations	4736156
2008	Import	Viet Nam	JPN	"Beverages, spirits and vinegar"	1077541
2008	Export	Viet Nam	JPN	"Beverages, spirits and vinegar"	8627777
2008	Import	Viet Nam	JPN	Residues and waste from the food industries; prepared animal fodder	8607812
2008	Export	Viet Nam	JPN	Residues and waste from the food industries; prepared animal fodder	12426558
2008	Import	Viet Nam	JPN	Tobacco and manufactured tobacco substitutes	1093628
2008	Export	Viet Nam	JPN	Tobacco and manufactured tobacco substitutes	70000
2008	Import	Viet Nam	JPN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	6654136
2008	Export	Viet Nam	JPN	"Salt; sulphur; earths and stone; plastering materials, lime and cement"	10237103
2008	Import	Viet Nam	JPN	"Ores, slag and ash"	3451712
2008	Export	Viet Nam	JPN	"Ores, slag and ash"	23847862
2008	Import	Viet Nam	JPN	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	348476345
2008	Export	Viet Nam	JPN	"Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes"	2443887778
2008	Import	Viet Nam	JPN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	31579867
2008	Export	Viet Nam	JPN	"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, of radioactive elements or of isotopes"	15719024
2008	Import	Viet Nam	JPN	Organic chemicals	113989269
2008	Export	Viet Nam	JPN	Organic chemicals	64342403
2008	Import	Viet Nam	JPN	Pharmaceutical products	9506123
2008	Export	Viet Nam	JPN	Pharmaceutical products	22190
2008	Import	Viet Nam	JPN	Fertilisers	55373968
2008	Export	Viet Nam	JPN	Fertilisers	2156073
2008	Import	Viet Nam	JPN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	48908938
2008	Export	Viet Nam	JPN	"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints and varnishes; putty and other mastics; inks"	3100418
2008	Import	Viet Nam	JPN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	7485367
2008	Export	Viet Nam	JPN	"Essential oils and resinoids; perfumery, cosmetic or toilet preparations"	8649364
2008	Import	Viet Nam	JPN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	29956755
2008	Export	Viet Nam	JPN	"Soap, organic surface-active agents, washing preparations, lubricating preparations, artificialwaxes, prepared waxes, polishing or scouring preparations, candles and similar articles, modelling pastes, \dental waxes\"" and dental preparations with a basis o"""	22749290
2008	Import	Viet Nam	JPN	Albuminoidal substances; modified starches; glues; enzymes	20021268
2008	Export	Viet Nam	JPN	Albuminoidal substances; modified starches; glues; enzymes	17729596
2008	Import	Viet Nam	JPN	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	54681
2008	Export	Viet Nam	JPN	Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations	602415
2008	Import	Viet Nam	JPN	Photographic or cinematographic goods	9020927
2008	Export	Viet Nam	JPN	Photographic or cinematographic goods	31019
2008	Import	Viet Nam	JPN	Miscellaneous chemical products	76679168
2008	Export	Viet Nam	JPN	Miscellaneous chemical products	13600874
2008	Import	Viet Nam	JPN	Plastics and articles thereof	574798299
2008	Export	Viet Nam	JPN	Plastics and articles thereof	241355699
2008	Import	Viet Nam	JPN	Rubber and articles thereof	135395821
2008	Export	Viet Nam	JPN	Rubber and articles thereof	76470493
2008	Import	Viet Nam	JPN	Raw hides and skins(other than furskins) and leather	25186867
2008	Export	Viet Nam	JPN	Raw hides and skins(other than furskins) and leather	1450880
2008	Import	Viet Nam	JPN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	1599323
2008	Export	Viet Nam	JPN	"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles of animal gut (other than silk-worm gut)"	48181589
2008	Import	Viet Nam	JPN	Furskins and artificial fur; manufactures thereof	1278635
2008	Export	Viet Nam	JPN	Furskins and artificial fur; manufactures thereof	207157
2008	Import	Viet Nam	JPN	Wood and articles of wood; wood charcoal	7086088
2008	Export	Viet Nam	JPN	Wood and articles of wood; wood charcoal	166841300
2008	Import	Viet Nam	JPN	Cork and articles of cork	296484
2008	Export	Viet Nam	JPN	Cork and articles of cork	88388
2008	Import	Viet Nam	JPN	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	71761
2008	Export	Viet Nam	JPN	"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork"	12978340
2008	Import	Viet Nam	JPN	Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) of paper or paperboard	25265887
2008	Import	Viet Nam	JPN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	97338550
2008	Export	Viet Nam	JPN	"Paper and paperboard; articles of paper pulp, of paper or of paperboard"	35309705
2008	Import	Viet Nam	JPN	"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, typescripts and plans"	2792219
